"id","site_name","brand_name","item_name","amount"
"5219","大埔廣場","Comefree","Robust RB-1844 護具系統 - 護踝XL","0"
"5220","大埔廣場","Comefree","Robust RB-1845 遠紅外線背姿矯正帶L","0"
"5221","大埔廣場","Comefree","Robust RB-1845 遠紅外線背姿矯正帶M","0"
"5222","大埔廣場","Comefree","Robust RB-1845 遠紅外線背姿矯正帶S","0"
"5223","大埔廣場","Comefree","Robust RB-1845 遠紅外線背姿矯正帶XL","0"
"5224","大埔廣場","Comefree","Comefree CF-855 遠紅外線負離子 護肘 S","0"
"5225","大埔廣場","Comefree","Comefree CF-855 遠紅外線負離子 護肘 M","0"
"5226","大埔廣場","Comefree","Comefree CF-855 遠紅外線負離子 護肘 L","0"
"5227","大埔廣場","Comefree","Comefree CF-855 遠紅外線負離子 護肘 XL","0"
"5228","大埔廣場","Comefree","Comefree CF-8614 Yoga premium yoga mat","0"
"5229","大埔廣場","Comefree","Comefree CF-862 Yoga Exercise aerobic BAND (3 pcs)","0"
"5230","大埔廣場","Comefree","Comefree CF-863 Yoga pilates & fitness props(Air ball)","0"
"5231","大埔廣場","Comefree","Comefree CF-864 Yoga kegel ball (2只)","0"
"5232","大埔廣場","Comefree","Comefree CF-865 Yoga Exercise aerobic (3 in 1)","0"
"5233","大埔廣場","Comefree","Comefree CF-866 Yoga Physio ball (anti-burst)","0"
"5234","大埔廣場","Comefree","Comefree Massage (Single)-Orange按摩鎚","0"
"5235","大埔廣場","Comefree","Comefree Massage (Single)-Green大滾輪","0"
"5236","大埔廣場","Comefree","Comefree CF-911 Smoothing Eye Mask","0"
"5237","大埔廣場","Comefree","Comefree CF-817Soft Earplug軟耳塞","0"
"5238","大埔廣場","Comefree","Comefree CF-341 指壓按摩球(1只)","0"
"5239","大埔廣場","Comefree","Comefree CF-821 三合一旅遊包","0"
"5240","大埔廣場","Comefree","Comefree 親蜜舒壓按摩組(棒+鎚)","0"
"5241","大埔廣場","Comefree","Robust RB-1841 護具系統 - 護腕","0"
"5242","大埔廣場","Comefree","Comefree 竹炭遠赤外線熱敷 (24小時用)","0"
"57700","華潤堂-紅磡 黃埔","Comefree","Comefree CF-141 HA888 手臂帶 cuff","0"
"55358","華潤堂-紅磡 黃埔","Comefree","Comefree CF-911 Smoothing Eye Mask","-11"
"57699","華潤堂-紅磡 黃埔","Comefree","Comefree CF-8618 Health Hosiery 中統彈性襪 240den 黑色(M)","-2"
"34931","華潤堂-紅磡 黃埔","Comefree","Comefree CF-8616M Health Hosiery中統彈性襪240den""L""Black","-11"
"34930","華潤堂-紅磡 黃埔","Comefree","Comefree CF-851 專業型護具free size 護膝","1"
"34929","華潤堂-紅磡 黃埔","Comefree","Robust RB-1845 遠紅外線背姿矯正帶XL","2"
"34928","華潤堂-紅磡 黃埔","Comefree","Robust RB-1843 護具系統 - 護膝XL","-44"
"57698","華潤堂-紅磡 黃埔","Comefree","Comefree CF-8618 Health Hosiery 中統彈性襪 240den 玉色(M)","0"
"54382","裕華-佐敦B場","Comefree","Comefree Massage (Single)-Green大滾輪","-132"
"61472","裕華-佐敦B場","Comefree","Comefree CF-141 HA888 手臂帶 cuff","0"
"61471","裕華-佐敦B場","Comefree","Comefree CF-914 電子體溫計","-1"
"54379","裕華-佐敦B場","Comefree","Robust RB-1845 遠紅外線背姿矯正帶S","-29"
"54378","裕華-佐敦B場","Comefree","Robust RB-1845 遠紅外線背姿矯正帶M","-26"
"54377","裕華-佐敦B場","Comefree","Robust RB-1845 遠紅外線背姿矯正帶L","-27"
"54376","裕華-佐敦B場","Comefree","Robust RB-1844 護具系統 - 護踝L","-22"
"54375","裕華-佐敦B場","Comefree","Robust RB-1843 護具系統 - 護膝M","-87"
"7561","工聯會-土瓜灣","Comefree","Comefree 親蜜舒壓按摩組(棒+鎚)","-45"
"7559","工聯會-土瓜灣","Comefree","Comefree CF-821 三合一旅遊包","2"
"7554","工聯會-土瓜灣","Comefree","Comefree Massage (Single)-Green大滾輪","-24"
"7553","工聯會-土瓜灣","Comefree","Comefree Massage (Single)-Orange按摩鎚","-11"
"7544","工聯會-土瓜灣","Comefree","Comefree CF-8619 (L) Health Hosiery 240 den Black (Open Toe)","-3"
"7541","工聯會-土瓜灣","Comefree","Comefree CF-8617 Health Hosiery菱格彈性襪280den(free size)Black","2"
"7540","工聯會-土瓜灣","Comefree","Comefree CF-8616M Health Hosiery中統彈性襪240den""M""Lido","4"
"7539","工聯會-土瓜灣","Comefree","Comefree CF-8616M Health Hosiery中統彈性襪240den L - Lido","2"
"7525","工聯會-土瓜灣","Comefree","Comefree CF-851 專業型護具free size 護膝","-2"
"7524","工聯會-土瓜灣","Comefree","Robust RB-1845 遠紅外線背姿矯正帶XL","8"
"7523","工聯會-土瓜灣","Comefree","Robust RB-1845 遠紅外線背姿矯正帶S","-2"
"7522","工聯會-土瓜灣","Comefree","Robust RB-1845 遠紅外線背姿矯正帶M","-8"
"7521","工聯會-土瓜灣","Comefree","Robust RB-1845 遠紅外線背姿矯正帶L","-3"
"7520","工聯會-土瓜灣","Comefree","Robust RB-1844 護具系統 - 護踝XL","0"
"7518","工聯會-土瓜灣","Comefree","Robust RB-1844 護具系統 - 護踝M","-3"
"7517","工聯會-土瓜灣","Comefree","Robust RB-1844 護具系統 - 護踝S","6"
"7516","工聯會-土瓜灣","Comefree","Robust RB-1843 護具系統 - 護膝XL","-26"
"7515","工聯會-土瓜灣","Comefree","Robust RB-1843 護具系統 - 護膝L","-32"
"7514","工聯會-土瓜灣","Comefree","Robust RB-1843 護具系統 - 護膝M","-43"
"7513","工聯會-土瓜灣","Comefree","Robust RB-1843 護具系統 -護膝S","1"
"7512","工聯會-土瓜灣","Comefree","Robust RB-1842 護具系統 - 護肘XL","5"
"7511","工聯會-土瓜灣","Comefree","Robust RB-1842 護具系統 - 護肘L","-1"
"7510","工聯會-土瓜灣","Comefree","Robust RB-1842 護具系統 - 護肘M","-3"
"7509","工聯會-土瓜灣","Comefree","Robust RB-1842 護具系統 -護肘S","5"
"7507","工聯會-土瓜灣","Comefree","Comefree CF-814 護膝 L","2"
"7506","工聯會-土瓜灣","Comefree","Comefree CF-814 護膝 M","-11"
"7505","工聯會-土瓜灣","Comefree","Comefree CF-813 護腕 L","-6"
"7504","工聯會-土瓜灣","Comefree","Comefree CF-813 護腕 M","-4"
"7501","工聯會-土瓜灣","Comefree","Comefree CF-811 美腿修護套(小腿) M","-5"
"7500","工聯會-土瓜灣","Comefree","Robust RB-1714 多功能磁波健美帶XL","-13"
"7499","工聯會-土瓜灣","Comefree","Robust RB-1714 多功能磁波健美帶L","-18"
"7498","工聯會-土瓜灣","Comefree","Robust RB-1714 多功能磁波健美帶S","2"
"7497","工聯會-土瓜灣","Comefree","Robust RB-1714 多功能磁波健美帶M","-16"
"7471","工聯會-土瓜灣","Comefree","Comefree CF-543 熱力SPA塑身(五分褲) ""M""","4"
"7466","工聯會-土瓜灣","Comefree","Comefree CF-541 熱力七分褲(XL)","5"
"7463","工聯會-土瓜灣","Comefree","Comefree CF-532 遠紅外線塑身組 (腰部)","-18"
"7462","工聯會-土瓜灣","Comefree","Comefree CF-533 遠紅外線塑身組 (大腿)","0"
"7461","工聯會-土瓜灣","Comefree","Comefree CF-534 遠紅外線塑身組 (小腿)","5"
"7460","工聯會-土瓜灣","Comefree","Comefree CF-531 遠紅外線塑身組 (肩膀)","-5"
"7458","工聯會-土瓜灣","Comefree","Comefree CF-344 元氣小滾輪按摩器","-19"
"7456","工聯會-土瓜灣","Comefree","Comefree CF-341 指壓按摩球(2只)","-27"
"7454","工聯會-土瓜灣","Comefree","Comefree CF-311 活力按摩手套","-6"
"7452","工聯會-土瓜灣","Comefree","Comefree CF-141 HA888 手臂血壓計","-1"
"64398","工聯會-土瓜灣","Comefree","Comefree CF-141 HA888 手臂帶 cuff","0"
"64397","工聯會-土瓜灣","Comefree","Comefree CF-914 電子體溫計","0"
"34755","先施-旺角","Comefree","Comefree CF-821 三合一旅遊包","2"
"34754","先施-旺角","Comefree","Comefree CF-816 Comfortable Pillow舒適枕(一盒二只)","0"
"34753","先施-旺角","Comefree","Robust RB-1714 多功能磁波健美帶XL","-4"
"34752","先施-旺角","Comefree","Comefree CF-713 健美帶(S)","0"
"64396","工聯會-土瓜灣","Comefree","Comefree CF-911 Smoothing Eye Mask","-8"
"34550","先施-旺角","Comefree","Robust RB-1845 遠紅外線背姿矯正帶S","-8"
"34549","先施-旺角","Comefree","Robust RB-1845 遠紅外線背姿矯正帶L","-6"
"34548","先施-旺角","Comefree","Robust RB-1844 護具系統 - 護踝L","-5"
"64395","工聯會-土瓜灣","Comefree","Comefree CF-8619 (M)Health Hosiery 240 den Black (Open Toe)","-2"
"64394","工聯會-土瓜灣","Comefree","Comefree CF-8619 壓力襪 玉色 AD ""M""","-1"
"64393","工聯會-土瓜灣","Comefree","Comefree CF-8619 壓力襪 玉色 AD ""L""","-1"
"64392","工聯會-土瓜灣","Comefree","Comefree CF-8616M Health Hosiery中統彈性襪240den""L""Black","-6"
"64391","工聯會-土瓜灣","Comefree","Comefree CF-8614 Yoga premium yoga mat","0"
"64390","工聯會-土瓜灣","Comefree","Comefree CF-853 專業型護具free size 腰","0"
"64389","工聯會-土瓜灣","Comefree","Comefree CF-817Soft Earplug軟耳塞","0"
"64388","工聯會-土瓜灣","Comefree","Comefree CF-816 Comfortable Pillow舒適枕(一盒二只)","0"
"64387","工聯會-土瓜灣","Comefree","Comefree CF-815 安眠眼罩(2只)","0"
"64386","工聯會-土瓜灣","Comefree","Comefree CF-812 Elbow Support護肘(L)","0"
"64385","工聯會-土瓜灣","Comefree","Comefree CF-812 Elbow Support護肘(M)","-1"
"64384","工聯會-土瓜灣","Comefree","Comefree CF-811 美腿修護套(小腿) L","-5"
"64383","工聯會-土瓜灣","Comefree","Comefree CF-713 健美帶(L)","0"
"32914","馬拉松","Comefree","Comefree 親蜜舒壓按摩組(棒+鎚)","-41"
"39893","馬拉松","Comefree","Comefree CF-141 HA888 手臂帶 cuff","0"
"39892","馬拉松","Comefree","Comefree CF-8619 (M)Health Hosiery 240 den Black (Open Toe)","0"
"64382","工聯會-土瓜灣","Comefree","Comefree CF-711 背姿矯正帶 ""S""","0"
"64381","工聯會-土瓜灣","Comefree","Comefree CF-683 吸濕排汗無縫束褲(XL)","0"
"64380","工聯會-土瓜灣","Comefree","Comefree CF-683 吸濕排汗無縫束褲(L)","0"
"64379","工聯會-土瓜灣","Comefree","Comefree CF-683 吸濕排汗無縫束褲(M)","0"
"64378","工聯會-土瓜灣","Comefree","Comefree CF-682 超彈性束腹 - 吸濕排汗系列(M)","0"
"62807","工聯會-土瓜灣","Comefree","Comefree CF-8616M Health Hosiery中統彈性襪240den""M""Black","-3"
"64377","工聯會-土瓜灣","Comefree","Comefree CF-681 吸濕排汗縮腹背心(XL)","0"
"64376","工聯會-土瓜灣","Comefree","Comefree CF-681 吸濕排汗縮腹背心(L)","0"
"64375","工聯會-土瓜灣","Comefree","Comefree CF-681 吸濕排汗縮腹背心(M)","0"
"64374","工聯會-土瓜灣","Comefree","Comefree CF-651 襪套(角質&保溫)","-3"
"64373","工聯會-土瓜灣","Comefree","Comefree CF-562 奈米鈦纖體短褲(L)","0"
"64372","工聯會-土瓜灣","Comefree","Comefree CF-562 奈米鈦纖體短褲(M)","0"
"64371","工聯會-土瓜灣","Comefree","Comefree CF-544 熱力背心(XL)","0"
"64370","工聯會-土瓜灣","Comefree","Comefree CF-544 熱力背心(L)","0"
"64369","工聯會-土瓜灣","Comefree","Comefree CF-544 熱力背心(M)","0"
"64368","工聯會-土瓜灣","Comefree","Comefree CF-541 熱力七分褲(L)","0"
"64367","工聯會-土瓜灣","Comefree","Comefree CF-541 熱力七分褲(M)","0"
"64366","工聯會-土瓜灣","Comefree","Comefree CF-392 座墊 圓形","-32"
"64365","工聯會-土瓜灣","Comefree","Comefree CF-381 小地雷足部按摩器(藍) 2只","0"
"64364","工聯會-土瓜灣","Comefree","Comefree CF-381 小地雷足部按摩器(橙) 2只","0"
"64363","工聯會-土瓜灣","Comefree","Comefree CF-341 指壓按摩球(1只)","-1"
"64362","工聯會-土瓜灣","Comefree","Comefree 8P108A 手腕式血壓計","0"
"56371","工聯會-土瓜灣","Comefree","Comefree CF-711 背姿矯正帶 ""L""","3"
"33287","工聯會-土瓜灣","Comefree","Comefree CF-711 背姿矯正帶 ""M""","2"
"32574","工聯會-土瓜灣","Comefree","Comefree CF-8618 Health Hosiery 中統彈性襪 240den 黑色(M)","1"
"32573","工聯會-土瓜灣","Comefree","Comefree CF-8618 Health Hosiery 中統彈性襪 240den 黑色(L)","1"
"32572","工聯會-土瓜灣","Comefree","Comefree CF-8618 Health Hosiery 中統彈性襪 240den 玉色(L)","1"
"32571","工聯會-土瓜灣","Comefree","Comefree CF-8618 Health Hosiery 中統彈性襪 240den 玉色(M)","0"
"62785","工聯會-土瓜灣","Comefree","Comefree CF-552 奈米鈦纖腰套(M)","2"
"32569","工聯會-土瓜灣","Comefree","Comefree CF-852 專業型護具free size 護踝","0"
"32568","工聯會-土瓜灣","Comefree","Robust RB-1844 護具系統 - 護踝L","-4"
"32567","工聯會-土瓜灣","Comefree","Robust RB-1841 護具系統 - 護腕","-23"
"62784","工聯會-土瓜灣","Comefree","Comefree CF-552 奈米鈦纖腰套(L)","2"
"33275","工聯會-土瓜灣","Comefree","Comefree CF-561 奈米鈦纖體背心(M)","3"
"33274","工聯會-土瓜灣","Comefree","Comefree CF-561奈米鈦纖體背心(L)","3"
"33273","工聯會-土瓜灣","Comefree","Comefree CF-554 奈米鈦纖小腿(free size)","2"
"33272","工聯會-土瓜灣","Comefree","Comefree CF-553 奈米鈦纖大腿(free size)","1"
"33269","工聯會-土瓜灣","Comefree","Comefree CF-551 奈米鈦美背套","3"
"33263","工聯會-土瓜灣","Comefree","Comefree CF-342 小刺蝟指壓按器","1"
"32540","工聯會-土瓜灣","Comefree","Comefree CF-543 熱力SPA塑身(五分褲) ""L""","4"
"32539","工聯會-土瓜灣","Comefree","Comefree CF-543 熱力SPA塑身(五分褲) ""XL""","5"
"32538","工聯會-土瓜灣","Comefree","Comefree CF-542 熱力SPA塑身(七分袖上衣) ""XL""","4"
"32537","工聯會-土瓜灣","Comefree","Comefree CF-542 熱力SPA塑身(七分袖上衣) ""M""","3"
"32536","工聯會-土瓜灣","Comefree","Comefree CF-542 熱力SPA塑身(七分袖上衣) ""L""","3"
"27477","吉之島-荃灣","Comefree","Robust RB-1841 護具系統 - 護腕","-9"
"41033","銀座車仔","Comefree","Comefree CF-141 HA888 手臂帶 cuff","1"
"34390","銀座車仔","Comefree","Comefree Massage (Single)-Orange按摩鎚","-135"
"60397","銀座車仔","Comefree","Comefree CF-866 Yoga Physio ball (anti-burst)","0"
"34388","銀座車仔","Comefree","Comefree CF-344 元氣小滾輪按摩器","-113"
"34387","銀座車仔","Comefree","Comefree Massage (Single)-Green大滾輪","-20"
"34386","銀座車仔","Comefree","Comefree 親蜜舒壓按摩組(棒+鎚)","-388"
"60396","銀座車仔","Comefree","Comefree CF-865 Yoga Exercise aerobic (3 in 1)","0"
"60395","銀座車仔","Comefree","Comefree CF-864 Yoga kegel ball (2只)","0"
"60394","銀座車仔","Comefree","Comefree CF-863 Yoga pilates & fitness props(Air ball)","0"
"60393","銀座車仔","Comefree","Comefree CF-862 Yoga Exercise aerobic BAND (3 pcs)","0"
"60392","銀座車仔","Comefree","Robust RB-1845 遠紅外線背姿矯正帶M","-15"
"34380","銀座車仔","Comefree","Robust RB-1845 遠紅外線背姿矯正帶XL","-1"
"34379","銀座車仔","Comefree","Robust RB-1845 遠紅外線背姿矯正帶S","-6"
"60391","銀座車仔","Comefree","Comefree CF-814 護膝 L","0"
"34377","銀座車仔","Comefree","Robust RB-1845 遠紅外線背姿矯正帶L","-14"
"34376","銀座車仔","Comefree","Robust RB-1844 護具系統 - 護踝XL","-2"
"34375","銀座車仔","Comefree","Robust RB-1844 護具系統 - 護踝L","-5"
"34374","銀座車仔","Comefree","Robust RB-1844 護具系統 - 護踝M","-4"
"34373","銀座車仔","Comefree","Robust RB-1844 護具系統 - 護踝S","0"
"34372","銀座車仔","Comefree","Robust RB-1843 護具系統 - 護膝XL","-58"
"34371","銀座車仔","Comefree","Robust RB-1843 護具系統 - 護膝L","-86"
"34370","銀座車仔","Comefree","Robust RB-1843 護具系統 - 護膝M","-47"
"34369","銀座車仔","Comefree","Robust RB-1843 護具系統 -護膝S","-4"
"34368","銀座車仔","Comefree","Robust RB-1842 護具系統 - 護肘XL","-4"
"34367","銀座車仔","Comefree","Robust RB-1842 護具系統 - 護肘L","-9"
"34366","銀座車仔","Comefree","Robust RB-1842 護具系統 - 護肘M","-21"
"34365","銀座車仔","Comefree","Robust RB-1842 護具系統 -護肘S","-7"
"34364","銀座車仔","Comefree","Robust RB-1841 護具系統 - 護腕","-35"
"60390","銀座車仔","Comefree","Comefree CF-814 護膝 M","0"
"60389","銀座車仔","Comefree","Comefree CF-813 護腕 L","0"
"60388","銀座車仔","Comefree","Comefree CF-813 護腕 M","0"
"60387","銀座車仔","Comefree","Comefree CF-812 Elbow Support護肘(L)","0"
"60386","銀座車仔","Comefree","Comefree CF-812 Elbow Support護肘(M)","0"
"60385","銀座車仔","Comefree","Comefree CF-713 健美帶(S)","0"
"34357","銀座車仔","Comefree","Robust RB-1714 多功能磁波健美帶XL","-21"
"34356","銀座車仔","Comefree","Robust RB-1714 多功能磁波健美帶S","-9"
"34355","銀座車仔","Comefree","Robust RB-1714 多功能磁波健美帶M","-29"
"34354","銀座車仔","Comefree","Robust RB-1714 多功能磁波健美帶L","-43"
"60384","銀座車仔","Comefree","Comefree CF-713 健美帶(L)","0"
"60383","銀座車仔","Comefree","Comefree CF-713 健美帶(M)","0"
"60382","銀座車仔","Comefree","Comefree CF-711 背姿矯正帶 ""L""","0"
"60381","銀座車仔","Comefree","Comefree CF-711 背姿矯正帶 ""M""","0"
"60380","銀座車仔","Comefree","Comefree CF-711 背姿矯正帶 ""S""","0"
"60379","銀座車仔","Comefree","Comefree CF-341 指壓按摩球(1只)","0"
"34347","銀座車仔","Comefree","Comefree CF-534 遠紅外線塑身組 (小腿)","-1"
"34346","銀座車仔","Comefree","Comefree CF-533 遠紅外線塑身組 (大腿)","-1"
"34345","銀座車仔","Comefree","Comefree CF-532 遠紅外線塑身組 (腰部)","-19"
"34344","銀座車仔","Comefree","Comefree CF-531 遠紅外線塑身組 (肩膀)","-9"
"34343","銀座車仔","Comefree","Comefree CF-341 指壓按摩球(2只)","-165"
"60378","銀座車仔","Comefree","Comefree CF-311 活力按摩手套","0"
"34340","銀座車仔","Comefree","Comefree CF-141 HA888 手臂血壓計","-4"
"36061","一田A場","Comefree","Comefree Massage (Single)-Orange按摩鎚","22"
"36058","一田A場","Comefree","Comefree CF-344 元氣小滾輪按摩器","11"
"36057","一田A場","Comefree","Comefree Massage (Single)-Green大滾輪","9"
"36056","一田A場","Comefree","Comefree 親蜜舒壓按摩組(棒+鎚)","20"
"36055","一田A場","Comefree","Comefree CF-911 Smoothing Eye Mask","5"
"36054","一田A場","Comefree","Comefree CF-8619 (M)Health Hosiery 240 den Black (Open Toe)","17"
"36053","一田A場","Comefree","Comefree CF-8619 (L) Health Hosiery 240 den Black (Open Toe)","12"
"36280","一田A場","Comefree","Comefree CF-8619 壓力襪 玉色 AD ""L""","-6"
"36279","一田A場","Comefree","Comefree CF-8619 壓力襪 玉色 AD ""M""","-4"
"36050","一田A場","Comefree","Comefree CF-8618 Health Hosiery 中統彈性襪 240den 玉色(L)","4"
"36049","一田A場","Comefree","Comefree CF-8618 Health Hosiery 中統彈性襪 240den 玉色(M)","5"
"36048","一田A場","Comefree","Comefree CF-8617 Health Hosiery菱格彈性襪280den(free size)Black","10"
"36047","一田A場","Comefree","Comefree CF-8616M Health Hosiery中統彈性襪240den""M""Lido","12"
"36046","一田A場","Comefree","Comefree CF-8616M Health Hosiery中統彈性襪240den L - Lido","13"
"36278","一田A場","Comefree","Comefree CF-8618 Health Hosiery 中統彈性襪 240den 黑色(M)","1"
"36044","一田A場","Comefree","Comefree CF-8616M Health Hosiery中統彈性襪240den""L""Black","36"
"36277","一田A場","Comefree","Comefree CF-8618 Health Hosiery 中統彈性襪 240den 黑色(L)","11"
"36276","一田A場","Comefree","Comefree CF-8616M Health Hosiery中統彈性襪240den""M""Black","11"
"38618","一田A場","Comefree","Comefree 康芙麗塑身按摩球 26""","0"
"38617","一田A場","Comefree","Comefree CF-141 HA888 手臂帶 cuff","0"
"38616","一田A場","Comefree","Comefree CF-856 遠紅外線負離子 護膝 - XL","0"
"38615","一田A場","Comefree","Comefree CF-856 遠紅外線負離子 護膝 - L","0"
"38614","一田A場","Comefree","Comefree CF-856 遠紅外線負離子 護膝 - M","0"
"36035","一田A場","Comefree","Comefree CF-853 專業型護具free size 腰","3"
"36034","一田A場","Comefree","Comefree CF-852 專業型護具free size 護踝","3"
"36033","一田A場","Comefree","Comefree CF-851 專業型護具free size 護膝","2"
"36032","一田A場","Comefree","Robust RB-1845 遠紅外線背姿矯正帶XL","5"
"36031","一田A場","Comefree","Robust RB-1845 遠紅外線背姿矯正帶S","2"
"36030","一田A場","Comefree","Robust RB-1845 遠紅外線背姿矯正帶M","10"
"36029","一田A場","Comefree","Robust RB-1845 遠紅外線背姿矯正帶L","5"
"36028","一田A場","Comefree","Robust RB-1844 護具系統 - 護踝XL","5"
"36027","一田A場","Comefree","Robust RB-1844 護具系統 - 護踝L","7"
"36026","一田A場","Comefree","Robust RB-1844 護具系統 - 護踝M","4"
"36025","一田A場","Comefree","Robust RB-1844 護具系統 - 護踝S","4"
"36024","一田A場","Comefree","Robust RB-1843 護具系統 - 護膝XL","11"
"36023","一田A場","Comefree","Robust RB-1843 護具系統 - 護膝L","24"
"36022","一田A場","Comefree","Robust RB-1843 護具系統 - 護膝M","9"
"36021","一田A場","Comefree","Robust RB-1843 護具系統 -護膝S","9"
"36020","一田A場","Comefree","Robust RB-1842 護具系統 - 護肘XL","10"
"36019","一田A場","Comefree","Robust RB-1842 護具系統 - 護肘L","5"
"36018","一田A場","Comefree","Robust RB-1842 護具系統 - 護肘M","5"
"36017","一田A場","Comefree","Robust RB-1842 護具系統 -護肘S","5"
"36016","一田A場","Comefree","Robust RB-1841 護具系統 - 護腕","5"
"36015","一田A場","Comefree","Comefree CF-821 三合一旅遊包","2"
"38613","一田A場","Comefree","Comefree CF-856 遠紅外線負離子 護膝 - S","0"
"38612","一田A場","Comefree","Comefree CF-855 遠紅外線負離子 護肘 XL","0"
"36012","一田A場","Comefree","Comefree CF-814 護膝 L","11"
"36011","一田A場","Comefree","Comefree CF-814 護膝 M","11"
"36010","一田A場","Comefree","Comefree CF-813 護腕 L","4"
"36009","一田A場","Comefree","Comefree CF-813 護腕 M","7"
"36008","一田A場","Comefree","Comefree CF-812 Elbow Support護肘(L)","2"
"36007","一田A場","Comefree","Comefree CF-812 Elbow Support護肘(M)","2"
"36006","一田A場","Comefree","Comefree CF-811 美腿修護套(小腿) L","5"
"36005","一田A場","Comefree","Comefree CF-811 美腿修護套(小腿) M","3"
"36004","一田A場","Comefree","Robust RB-1714 多功能磁波健美帶XL","0"
"36003","一田A場","Comefree","Robust RB-1714 多功能磁波健美帶S","3"
"36002","一田A場","Comefree","Robust RB-1714 多功能磁波健美帶M","2"
"36001","一田A場","Comefree","Robust RB-1714 多功能磁波健美帶L","4"
"38611","一田A場","Comefree","Comefree CF-855 遠紅外線負離子 護肘 L","0"
"38610","一田A場","Comefree","Comefree CF-855 遠紅外線負離子 護肘 M","0"
"38609","一田A場","Comefree","Comefree CF-855 遠紅外線負離子 護肘 S","0"
"35997","一田A場","Comefree","Comefree CF-711 背姿矯正帶 ""L""","1"
"38608","一田A場","Comefree","Comefree CF-817Soft Earplug軟耳塞","0"
"36263","一田A場","Comefree","Comefree CF-713 健美帶(M)","2"
"35994","一田A場","Comefree","Comefree CF-683 吸濕排汗無縫束褲(XL)","5"
"35993","一田A場","Comefree","Comefree CF-683 吸濕排汗無縫束褲(L)","5"
"35992","一田A場","Comefree","Comefree CF-683 吸濕排汗無縫束褲(M)","10"
"38607","一田A場","Comefree","Comefree CF-816 Comfortable Pillow舒適枕(一盒二只)","0"
"38606","一田A場","Comefree","Comefree CF-713 健美帶(S)","0"
"38605","一田A場","Comefree","Comefree CF-713 健美帶(L)","0"
"38604","一田A場","Comefree","Comefree CF-711 背姿矯正帶 ""M""","0"
"38603","一田A場","Comefree","Comefree CF-711 背姿矯正帶 ""S""","0"
"38602","一田A場","Comefree","Comefree CF-682 超彈性束腹 - 吸濕排汗系列(XL)","0"
"35985","一田A場","Comefree","Comefree CF-651 襪套(角質&保溫)","5"
"35984","一田A場","Comefree","Comefree CF-562 奈米鈦纖體短褲(L)","11"
"35983","一田A場","Comefree","Comefree CF-562 奈米鈦纖體短褲(M)","4"
"35982","一田A場","Comefree","Comefree CF-561 奈米鈦纖體背心(M)","1"
"38601","一田A場","Comefree","Comefree CF-682 超彈性束腹 - 吸濕排汗系列(L)","0"
"38600","一田A場","Comefree","Comefree CF-682 超彈性束腹 - 吸濕排汗系列(M)","0"
"35979","一田A場","Comefree","Comefree CF-553 奈米鈦纖大腿(free size)","4"
"35978","一田A場","Comefree","Comefree CF-552 奈米鈦纖腰套(M)","3"
"35977","一田A場","Comefree","Comefree CF-552 奈米鈦纖腰套(L)","3"
"35976","一田A場","Comefree","Comefree CF-551 奈米鈦美背套","3"
"38599","一田A場","Comefree","Comefree CF-681 吸濕排汗縮腹背心(XL)","0"
"38598","一田A場","Comefree","Comefree CF-681 吸濕排汗縮腹背心(L)","0"
"38597","一田A場","Comefree","Comefree CF-681 吸濕排汗縮腹背心(M)","0"
"35972","一田A場","Comefree","Comefree CF-543 熱力SPA塑身(五分褲) ""M""","4"
"35971","一田A場","Comefree","Comefree CF-543 熱力SPA塑身(五分褲) ""L""","7"
"35970","一田A場","Comefree","Comefree CF-543 熱力SPA塑身(五分褲) ""XL""","4"
"35969","一田A場","Comefree","Comefree CF-542 熱力SPA塑身(七分袖上衣) ""XL""","4"
"35968","一田A場","Comefree","Comefree CF-542 熱力SPA塑身(七分袖上衣) ""M""","4"
"38596","一田A場","Comefree","Comefree CF-561奈米鈦纖體背心(L)","0"
"35966","一田A場","Comefree","Comefree CF-541 熱力七分褲(L)","2"
"35965","一田A場","Comefree","Comefree CF-541 熱力七分褲(M)","6"
"35964","一田A場","Comefree","Comefree CF-541 熱力七分褲(XL)","3"
"35963","一田A場","Comefree","Comefree CF-534 遠紅外線塑身組 (小腿)","3"
"35962","一田A場","Comefree","Comefree CF-533 遠紅外線塑身組 (大腿)","4"
"35961","一田A場","Comefree","Comefree CF-532 遠紅外線塑身組 (腰部)","5"
"35960","一田A場","Comefree","Comefree CF-531 遠紅外線塑身組 (肩膀)","5"
"38595","一田A場","Comefree","Comefree CF-554 奈米鈦纖小腿(free size)","0"
"36249","一田A場","Comefree","Comefree CF-542 熱力SPA塑身(七分袖上衣) ""L""","5"
"36248","一田A場","Comefree","Comefree CF-392 座墊 圓形","-2"
"38594","一田A場","Comefree","Comefree CF-544 熱力背心(XL)","0"
"38593","一田A場","Comefree","Comefree CF-544 熱力背心(L)","0"
"35954","一田A場","Comefree","Comefree CF-341 指壓按摩球(2只)","29"
"38592","一田A場","Comefree","Comefree CF-544 熱力背心(M)","0"
"35952","一田A場","Comefree","Comefree CF-311 活力按摩手套","5"
"38591","一田A場","Comefree","Comefree CF-381 小地雷足部按摩器(藍) 2只","0"
"36243","一田A場","Comefree","Comefree CF-341 指壓按摩球(1只)","-2"
"38590","一田A場","Comefree","Comefree CF-381 小地雷足部按摩器(橙) 2只","0"
